Date,엔비디아 (Price),하이닉스 (Price)
2020-07-16,10.100884437561035,77832.8828125
2020-07-17,10.167409896850586,78021.1171875
2020-07-20,10.475629806518555,77362.328125
2020-07-21,10.293987274169922,79150.4921875
2020-07-22,10.403870582580566,78303.4609375
2020-07-23,10.095900535583496,77550.5390625
2020-07-24,10.16043758392334,78774.0390625
2020-07-27,10.386675834655762,77927.0
2020-07-28,10.181365966796875,78209.359375
2020-07-29,10.430527687072754,78303.4609375
2020-07-30,10.578532218933105,80279.8828125
2020-07-31,10.579279899597168,77927.0
2020-08-03,10.97346019744873,76985.84375
2020-08-04,11.19023323059082,76797.625
2020-08-05,11.249032020568848,75950.5859375
2020-08-06,11.297621726989746,76327.0625
2020-08-07,11.162075996398926,75856.4765625
2020-08-10,11.127693176269531,76609.40625
2020-08-11,10.813742637634277,76515.28125
2020-08-12,11.402022361755371,76232.921875
2020-08-13,11.404764175415039,75950.5859375
2020-08-14,11.525360107421875,75480.015625
2020-08-17,12.2957763671875,
2020-08-18,12.219779968261719,73503.6015625
2020-08-19,12.097938537597656,70586.0390625
2020-08-20,12.100430488586426,67574.3671875
2020-08-21,12.641119003295898,70115.4765625
2020-08-24,12.677743911743164,71056.625
2020-08-25,12.707396507263184,72468.34375
2020-08-26,12.73031997680664,74162.421875
2020-08-27,12.586052894592285,74444.765625
2020-08-28,13.1038179397583,73221.265625
2020-08-31,13.32981014251709,70680.171875
2020-09-01,13.778940200805664,70774.28125
2020-09-02,14.302840232849121,71056.625
2020-09-03,12.9758882522583,74068.2890625
2020-09-04,12.584087371826172,74068.2890625
2020-09-07,,73785.9453125
2020-09-08,11.87674617767334,74727.109375
2020-09-09,12.67630386352539,72750.6796875
2020-09-10,12.274282455444336,72091.890625
2020-09-11,12.127482414245605,73785.9453125
2020-09-14,12.833077430725098,75291.78125
2020-09-15,12.951462745666504,77079.9765625
2020-09-16,12.47641372680664,76703.5
2020-09-17,12.425569534301758,77362.328125
2020-09-18,12.152156829833984,78774.0390625
2020-09-21,12.479153633117676,79526.9609375
2020-09-22,12.599288940429688,76515.28125
2020-09-23,12.086853981018066,78679.921875
2020-09-24,12.31042194366455,79338.703125
2020-09-25,12.83457088470459,78021.1171875
2020-09-28,12.995328903198242,77644.65625
2020-09-29,13.18549919128418,79056.390625
2020-09-30,13.489320755004883,
2020-10-01,13.573066711425781,
2020-10-02,13.02249813079834,
2020-10-05,13.600980758666992,78303.4609375
2020-10-06,13.694694519042969,78115.234375
2020-10-07,13.921501159667969,78491.6953125
2020-10-08,13.796632766723633,78021.1171875
2020-10-09,13.720865249633789,
2020-10-12,14.18270492553711,80468.078125
2020-10-13,14.204887390136719,83009.1875
2020-10-14,14.052352905273438,81409.265625
2020-10-15,13.927484512329102,81973.9453125
2020-10-16,13.769468307495117,80279.8828125
2020-10-19,13.456672668457031,81597.484375
2020-10-20,13.603973388671875,80185.7578125
2020-10-21,13.483588218688965,78868.1328125
2020-10-22,13.32033920288086,78397.5859375
2020-10-23,13.548891067504883,78962.2578125
2020-10-26,13.10125732421875,78303.4609375
2020-10-27,13.355981826782227,77738.796875
2020-10-28,12.58857250213623,78021.1171875
2020-10-29,12.984363555908203,76891.7265625
2020-10-30,12.495854377746582,75197.65625
2020-11-02,12.542463302612305,74915.3203125
2020-11-03,12.979877471923828,76609.40625
2020-11-04,13.75226879119873,78303.4609375
2020-11-05,14.11690616607666,81032.7890625
2020-11-06,14.517683982849121,81221.015625
2020-11-09,13.58926773071289,80938.6796875
2020-11-10,12.731138229370117,81409.265625
2020-11-11,13.377164840698242,81879.8359375
2020-11-12,13.41579532623291,82915.078125
2020-11-13,13.256534576416016,84420.9140625
2020-11-16,13.474119186401367,92232.4375
2020-11-17,13.381400108337402,92326.5625
2020-11-18,13.387883186340332,92232.4375
2020-11-19,13.399347305297852,92420.6640625
2020-11-20,13.047919273376465,91103.0546875
2020-11-23,13.10001277923584,94114.734375
2020-11-24,12.918314933776855,92797.1328125
2020-11-25,13.194472312927246,91479.5234375
2020-11-26,,93550.0546875
2020-11-27,13.220891952514648,92985.359375
2020-11-30,13.36071491241455,91761.875
2020-12-01,13.349249839782715,94585.3125
2020-12-02,13.503280639648438,102585.0625
2020-12-03,13.359176635742188,104937.9375
2020-12-04,13.520980834960938,108231.953125
2020-12-07,13.569347381591797,111055.3828125
2020-12-08,13.31330394744873,108231.953125
2020-12-09,12.895207405090332,113408.265625
2020-12-10,12.936592102050781,109643.6640625
2020-12-11,12.97747802734375,108702.5234375
2020-12-14,13.272165298461914,110114.25
2020-12-15,13.323777198791504,110584.8125
2020-12-16,13.206099510192871,110584.8125
2020-12-17,13.304579734802246,112467.09375
2020-12-18,13.235518455505371,111525.96875
2020-12-21,13.295600891113281,109173.0859375
2020-12-22,13.241752624511719,105879.078125
2020-12-23,12.973491668701172,109173.0859375
2020-12-24,12.958033561706543,111055.3828125
2020-12-28,12.864540100097656,108702.5234375
2020-12-29,12.907671928405762,110290.3125
2020-12-30,13.109612464904785,112667.2734375
2020-12-31,13.019116401672363,
2021-01-04,13.077454566955566,119798.109375
2021-01-05,13.367902755737305,124076.6171875
2021-01-06,12.579826354980469,124552.0078125
2021-01-07,13.307319641113281,127879.7421875
2021-01-08,13.240253448486328,131207.453125
2021-01-11,13.584057807922363,126453.546875
2021-01-12,13.447684288024902,122650.453125
2021-01-13,13.494555473327637,126453.546875
2021-01-14,13.16396427154541,124076.6171875
2021-01-15,12.824153900146484,121224.28125
2021-01-18,,123601.234375
2021-01-19,12.989445686340332,124076.6171875
2021-01-20,13.329010009765625,124076.6171875
2021-01-21,13.82938289642334,125027.390625
2021-01-22,13.674808502197266,122175.046875
2021-01-25,13.61571979522705,128355.125
2021-01-26,13.398321151733398,122650.453125
2021-01-27,12.882243156433105,122175.046875
2021-01-28,13.015125274658203,116945.7578125
2021-01-29,12.9540433883667,116470.375
2021-02-01,13.200613975524902,118847.3359375
2021-02-02,13.519482612609863,123601.234375
2021-02-03,13.493306159973145,123601.234375
2021-02-04,13.626690864562988,118847.3359375
2021-02-05,13.553641319274902,121224.28125
2021-02-08,14.399060249328613,118847.3359375
2021-02-09,14.224043846130371,119322.71875
2021-02-10,14.723665237426758,119798.109375
2021-02-11,15.208828926086426,
2021-02-12,14.920124053955078,
2021-02-15,,125502.78125
2021-02-16,15.288108825683594,125978.15625
2021-02-17,14.865026473999023,123601.234375
2021-02-18,14.788236618041992,119798.109375
2021-02-19,14.88547134399414,126453.546875
2021-02-22,14.316290855407715,129781.3203125
2021-02-23,14.103127479553223,131682.875
2021-02-24,14.459146499633789,129305.890625
2021-02-25,13.270919799804688,141190.609375
2021-02-26,13.676800727844238,134535.171875
2021-03-01,13.803703308105469,
2021-03-02,13.369400024414062,137387.515625
2021-03-03,12.769551277160645,139764.46875
2021-03-04,12.336246490478516,135010.609375
2021-03-05,12.427245140075684,133109.015625
2021-03-08,11.561384201049805,128830.5234375
2021-03-09,12.49014663696289,129781.3203125
2021-03-10,12.438270568847656,126453.546875
2021-03-11,12.96225643157959,130256.671875
2021-03-12,12.825087547302246,133109.015625
2021-03-15,13.159530639648438,129781.3203125
2021-03-16,13.259289741516113,133584.390625
2021-03-17,13.309171676635742,133109.015625
2021-03-18,12.69190788269043,135010.609375
2021-03-19,12.814861297607422,131207.453125
2021-03-22,13.154541015625,131207.453125
2021-03-23,13.039320945739746,128355.125
2021-03-24,12.612597465515137,126928.953125
2021-03-25,12.505107879638672,126453.546875
2021-03-26,12.80837631225586,128355.125
2021-03-29,12.917115211486816,125502.78125
2021-03-30,12.840800285339355,127879.7421875
2021-03-31,13.316153526306152,125978.15625
2021-04-01,13.77854061126709,133584.390625
2021-04-02,,134059.78125
2021-04-05,13.95386791229248,135961.34375
2021-04-06,13.828167915344238,135961.34375
2021-04-07,14.109492301940918,136436.734375
2021-04-08,14.282573699951172,136912.15625
2021-04-09,14.365376472473145,133109.015625
2021-04-12,15.1724271774292,130732.0546875
2021-04-13,15.641798973083496,132633.640625
2021-04-14,15.240266799926758,130256.671875
2021-04-15,16.09844970703125,130732.0546875
2021-04-16,15.874237060546875,130732.0546875
2021-04-19,15.324811935424805,131207.453125
2021-04-20,15.134770393371582,131682.875
2021-04-21,15.323563575744629,125978.15625
2021-04-22,14.81454086303711,126453.546875
2021-04-23,15.22854232788086,125978.15625
2021-04-26,15.440781593322754,125027.390625
2021-04-27,15.344765663146973,128355.125
2021-04-28,15.240015983581543,123601.234375
2021-04-29,15.287901878356934,123601.234375
2021-04-30,14.973409652709961,121699.671875
2021-05-03,14.801076889038086,125027.390625
2021-05-04,14.316739082336426,125502.78125
2021-05-05,14.423734664916992,
2021-05-06,14.488078117370605,122650.453125
2021-05-07,14.776634216308594,123125.8359375
2021-05-10,14.231447219848633,123601.234375
2021-05-11,14.271848678588867,116945.7578125
2021-05-12,13.72541618347168,113618.03125
2021-05-13,13.632389068603516,111716.484375
2021-05-14,14.208752632141113,112667.2734375
2021-05-17,14.131436347961426,111716.484375
2021-05-18,13.982048988342285,115044.21875
2021-05-19,14.031928062438965,
2021-05-20,14.577364921569824,116470.375
2021-05-21,14.955703735351562,116470.375
2021-05-24,15.574460983276367,113618.03125
2021-05-25,15.610123634338379,116945.7578125
2021-05-26,15.662249565124512,116945.7578125
2021-05-27,15.450756072998047,119322.71875
2021-05-28,16.20543670654297,118847.3359375
2021-05-31,,120748.890625
2021-06-01,16.22538948059082,122175.046875
2021-06-02,16.737903594970703,119798.109375
2021-06-03,16.928943634033203,122650.453125
2021-06-04,17.53598403930664,122175.046875
2021-06-07,17.576635360717773,122175.046875
2021-06-08,17.41502571105957,121224.28125
2021-06-09,17.320476531982422,116470.375
2021-06-10,17.3870792388916,116945.7578125
2021-06-11,17.786462783813477,121699.671875
2021-06-14,17.97953987121582,120748.890625
2021-06-15,17.74979591369629,122175.046875
2021-06-16,17.771499633789062,123125.8359375
2021-06-17,18.61665153503418,120273.5
2021-06-18,18.598194122314453,118371.9453125
2021-06-21,18.38715362548828,115995.0
2021-06-22,18.84565544128418,115995.0
2021-06-23,19.01578140258789,117896.5546875
2021-06-24,19.163711547851562,119798.109375
2021-06-25,18.989587783813477,122175.046875
2021-06-28,19.941511154174805,119798.109375
2021-06-29,19.98317527770996,118847.3359375
2021-06-30,19.958974838256836,121224.28125
2021-07-01,20.168020248413086,118371.9453125
2021-07-02,20.442420959472656,116470.375
2021-07-05,,116945.7578125
2021-07-06,20.653459548950195,118847.3359375
2021-07-07,20.327417373657227,117421.15625
2021-07-08,19.859445571899414,115519.609375
2021-07-09,20.006620407104492,113618.03125
2021-07-12,20.467863082885742,114093.4375
2021-07-13,20.2059383392334,116945.7578125
2021-07-14,19.798324584960938,117421.15625
2021-07-15,18.924983978271484,117421.15625
2021-07-16,18.121482849121094,115519.609375
2021-07-19,18.738887786865234,113142.6640625
2021-07-20,18.571500778198242,112667.2734375
2021-07-21,19.36776351928711,111241.109375
2021-07-22,19.551362991333008,113618.03125
2021-07-23,19.515439987182617,112667.2734375
2021-07-26,19.25201988220215,111241.109375
2021-07-27,19.16620445251465,110290.3125
2021-07-28,19.460561752319336,108388.75
2021-07-29,19.619216918945312,108388.75
2021-07-30,19.45656967163086,106962.59375
2021-08-02,19.7070255279541,110290.3125
2021-08-03,19.771883010864258,114093.4375
2021-08-04,20.229887008666992,115044.21875
2021-08-05,20.592090606689453,114093.4375
2021-08-06,20.32168197631836,112191.875
2021-08-09,20.25084114074707,110290.3125
2021-08-10,19.892621994018555,106962.59375
2021-08-11,19.65613555908203,100307.1328125
2021-08-12,19.86168670654297,95553.2578125
2021-08-13,20.144071578979492,96504.046875
2021-08-16,19.90658950805664,
2021-08-17,19.415658950805664,96504.046875
2021-08-18,18.998571395874023,98880.984375
2021-08-19,19.754919052124023,97454.8125
2021-08-20,20.770702362060547,97454.8125
2021-08-23,21.91022300720215,97930.2109375
2021-08-24,21.745576858520508,99831.75
2021-08-25,22.1646671295166,98405.5859375
2021-08-26,22.019983291625977,98880.984375
2021-08-27,22.586740493774414,98405.5859375
2021-08-30,22.638633728027344,98405.5859375
2021-08-31,22.34023094177246,101257.90625
2021-09-01,22.396116256713867,102684.0859375
2021-09-02,22.351207733154297,101257.90625
2021-09-03,22.79731559753418,101733.3046875
2021-09-06,,100782.5390625
2021-09-07,22.616676330566406,99356.359375
2021-09-08,22.294322967529297,100782.5390625
2021-09-09,22.132644653320312,97930.2109375
2021-09-10,22.43304443359375,99831.75
2021-09-13,22.107696533203125,101257.90625
2021-09-14,22.197513580322266,102208.6953125
2021-09-15,22.29631996154785,102208.6953125
2021-09-16,22.197513580322266,98880.984375
2021-09-17,21.856197357177734,101733.3046875
2021-09-20,21.07077407836914,
2021-09-21,21.20350456237793,
2021-09-22,21.89711570739746,
2021-09-23,22.43703842163086,100307.1328125
2021-09-24,22.036840438842773,98880.984375
2021-09-27,21.616680145263672,99356.359375
2021-09-28,20.65760040283203,98405.5859375
2021-09-29,20.475967407226562,95077.859375
2021-09-30,20.674571990966797,97930.2109375
2021-10-01,20.700519561767578,95077.859375
2021-10-04,19.692541122436523,
2021-10-05,20.410099029541016,93081.21875
2021-10-06,20.658599853515625,91750.140625
2021-10-07,21.032854080200195,90989.5234375
2021-10-08,20.78934097290039,89373.1875
2021-10-11,20.65361213684082,
2021-10-12,20.629661560058594,86996.25
2021-10-13,20.897123336791992,87471.640625
2021-10-14,21.70250701904297,89183.046875
2021-10-15,21.81827163696289,93556.6171875
2021-10-18,22.177553176879883,92320.609375
2021-10-19,22.245424270629883,92891.0625
2021-10-20,22.058795928955078,93081.21875
2021-10-21,22.64661407470703,91559.9765625
2021-10-22,22.68054962158203,93651.703125
2021-10-25,23.119667053222656,95077.859375
2021-10-26,24.66756248474121,96979.4296875
2021-10-27,24.402101516723633,96504.046875
2021-10-28,24.891115188598633,101257.90625
2021-10-29,25.515865325927734,97930.2109375
2021-11-01,25.775344848632812,101257.90625
2021-11-02,26.34819793701172,102208.6953125
2021-11-03,26.5448055267334,100307.1328125
2021-11-04,29.74140167236328,100782.5390625
2021-11-05,29.692495346069336,101733.3046875
2021-11-08,30.74239730834961,102208.6953125
2021-11-09,30.595685958862305,103634.8671875
2021-11-10,29.400081634521484,103159.4921875
2021-11-11,30.329219818115234,102208.6953125
2021-11-12,30.329219818115234,101257.90625
2021-11-15,29.96495246887207,105536.4375
2021-11-16,30.142595291137695,106487.2109375
2021-11-17,29.202478408813477,105061.046875
2021-11-18,31.611648559570312,104585.640625
2021-11-19,32.919029235839844,106011.8203125
2021-11-22,31.892086029052734,113618.03125
2021-11-23,31.682504653930664,113142.6640625
2021-11-24,32.60865020751953,113618.03125
2021-11-25,,111716.484375
2021-11-26,31.43999481201172,109814.9375
2021-11-29,33.30924606323242,110290.3125
2021-11-30,32.61064910888672,108388.75
2021-12-01,31.375974655151367,110765.703125
2021-12-02,32.065673828125,114093.4375
2021-12-03,30.635366439819336,112191.875
2021-12-06,29.980600357055664,112667.2734375
2021-12-07,32.3661003112793,115519.609375
2021-12-08,31.766239166259766,114093.4375
2021-12-09,30.43274688720703,117421.15625
2021-12-10,30.141292572021484,114568.8359375
2021-12-13,28.108118057250977,115519.609375
2021-12-14,28.283788681030273,115044.21875
2021-12-15,30.401803970336914,117421.15625
2021-12-16,28.333696365356445,117896.5546875
2021-12-17,27.748796463012695,115995.0
2021-12-20,27.666948318481445,114568.8359375
2021-12-21,29.02040672302246,118371.9453125
2021-12-22,29.34479331970215,120748.890625
2021-12-23,29.5843448638916,121224.28125
2021-12-24,,121699.671875
2021-12-27,30.88689613342285,119798.109375
2021-12-28,30.265060424804688,121224.28125
2021-12-29,29.94466781616211,122225.171875
2021-12-30,29.53044319152832,126074.796875
2021-12-31,29.355772018432617,
2022-01-03,30.06443977355957,
2022-01-04,29.235000610351562,123668.78125
2022-01-05,27.55216407775879,120781.578125
2022-01-06,28.125085830688477,120300.375
2022-01-07,27.195837020874023,122225.171875
2022-01-10,27.34855079650879,119819.1796875
2022-01-11,27.76476287841797,123187.5703125
2022-01-12,27.94642448425293,123668.78125
2022-01-13,26.52509880065918,124631.171875
2022-01-14,26.891408920288086,123668.78125
2022-01-17,,122225.171875
2022-01-18,25.854360580444336,121743.9921875
2022-01-19,25.01993179321289,122225.171875
2022-01-20,24.10465431213379,120300.375
2022-01-21,23.330110549926758,114525.9453125
2022-01-24,23.328113555908203,114525.9453125
2022-01-25,22.282079696655273,113563.5390625
2022-01-26,22.729236602783203,113563.5390625
2022-01-27,21.902793884277344,109232.7265625
2022-01-28,22.79711151123047,115969.5625
2022-01-31,24.44002342224121,
2022-02-01,24.59173583984375,
2022-02-02,25.194599151611328,
2022-02-03,23.903034210205078,119337.953125
2022-02-04,24.273338317871094,119819.1796875
2022-02-07,24.681570053100586,118375.546875
2022-02-08,25.060853958129883,118375.546875
2022-02-09,26.65485191345215,118375.546875
2022-02-10,25.7755069732666,124631.171875
2022-02-11,23.90403175354004,127037.1796875
2022-02-14,24.221431732177734,127518.390625
2022-02-15,26.445249557495117,122225.171875
2022-02-16,26.461214065551758,125593.578125
2022-02-17,24.460983276367188,127999.578125
2022-02-18,23.597606658935547,126555.984375
2022-02-21,,126555.984375
2022-02-22,23.346080780029297,126555.984375
2022-02-23,22.34496307373047,126555.984375
2022-02-24,23.703407287597656,117894.3671875
2022-02-25,24.11163902282715,118375.546875
2022-02-28,24.339210510253906,118375.546875
2022-03-01,23.432912826538086,
2022-03-02,24.178634643554688,120300.375
2022-03-03,23.673500061035156,124149.984375
2022-03-04,22.896833419799805,124149.984375
2022-03-07,21.315536499023438,115007.140625
2022-03-08,21.47726058959961,113563.5390625
2022-03-09,22.974700927734375,
2022-03-10,22.619306564331055,113563.5390625
2022-03-11,22.06226348876953,113563.5390625
2022-03-14,21.2935733795166,111638.734375
2022-03-15,22.933767318725586,111638.734375
2022-03-16,24.454166412353516,111638.734375
2022-03-17,24.72370719909668,111638.734375
2022-03-18,26.40782356262207,119337.953125
2022-03-21,26.688344955444336,119337.953125
2022-03-22,26.47870445251465,118856.765625
2022-03-23,25.590225219726562,118856.765625
2022-03-24,28.1019287109375,115969.5625
2022-03-25,27.64470672607422,113563.5390625
2022-03-28,28.17081069946289,113563.5390625
2022-03-29,28.6070613861084,115488.359375
2022-03-30,27.642709732055664,116742.6015625
2022-03-31,27.239402770996094,113848.15625
2022-04-01,26.666383743286133,111918.5390625
2022-04-04,27.31328010559082,112883.3515625
2022-04-05,25.8867130279541,112400.953125
2022-04-06,24.36532211303711,109024.0859375
2022-04-07,24.166662216186523,109506.484375
2022-04-08,23.079517364501953,108059.28125
2022-04-11,21.87957000732422,107576.8828125
2022-04-12,21.467275619506836,107094.46875
2022-04-13,22.16508674621582,109024.0859375
2022-04-14,21.221696853637695,106129.6484375
2022-04-15,,104200.015625
2022-04-18,21.745800018310547,105164.828125
2022-04-19,22.160091400146484,108541.6875
2022-04-20,21.445314407348633,108541.6875
2022-04-21,20.148534774780273,109024.0859375
2022-04-22,19.481672286987305,106612.0546875
2022-04-25,19.86801528930664,104200.015625
2022-04-26,18.75591468811035,107094.46875
2022-04-27,18.383554458618164,104682.421875
2022-04-28,19.74821662902832,105647.2265625
2022-04-29,18.515331268310547,108541.6875
2022-05-02,19.499643325805664,106612.0546875
2022-05-03,19.568523406982422,106129.6484375
2022-05-04,20.299274444580078,105647.2265625
2022-05-05,18.811817169189453,
2022-05-06,18.643108367919922,103717.609375
2022-05-09,16.921052932739258,
2022-05-10,17.564952850341797,106129.6484375
2022-05-11,16.601600646972656,106612.0546875
2022-05-12,16.147377014160156,105164.828125
2022-05-13,17.675756454467773,108541.6875
2022-05-16,17.234516143798828,106612.0546875
2022-05-17,18.145957946777344,108541.6875
2022-05-18,16.909072875976562,109506.484375
2022-05-19,17.094758987426758,107094.46875
2022-05-20,16.665491104125977,108541.6875
2022-05-23,16.869140625,109024.0859375
2022-05-24,16.126415252685547,104682.421875
2022-05-25,16.946008682250977,104200.015625
2022-05-26,17.82051658630371,99375.9453125
2022-05-27,18.778873443603516,102270.3828125
2022-05-30,,103235.1875
2022-05-31,18.640111923217773,104200.015625
2022-06-01,18.288713455200195,
2022-06-02,19.55854034423828,103235.1875
2022-06-03,18.688030242919922,103235.1875
2022-06-06,18.753917694091797,
2022-06-07,18.8936824798584,100340.75
2022-06-08,18.620088577270508,102270.3828125
2022-06-09,18.02098846435547,101787.9765625
2022-06-10,16.94859504699707,99858.3515625
2022-06-13,15.623581886291504,95516.6796875
2022-06-14,15.812298774719238,95613.15625
2022-06-15,16.50226593017578,94455.3828125
2022-06-16,15.577649116516113,93972.9609375
2022-06-17,15.856232643127441,93008.171875
2022-06-20,,91175.015625
2022-06-21,16.541208267211914,91850.390625
2022-06-22,16.33551788330078,88955.9375
2022-06-23,16.20071792602539,87026.3046875
2022-06-24,17.10036849975586,88377.046875
2022-06-27,16.8437557220459,91657.4296875
2022-06-28,15.958080291748047,91946.859375
2022-06-29,15.518738746643066,90979.0
2022-06-30,15.136311531066895,88075.421875
2022-07-01,14.501264572143555,84687.9140625
2022-07-04,,86236.4921875
2022-07-05,14.941603660583496,89527.21875
2022-07-06,15.107356071472168,89140.0546875
2022-07-07,15.834264755249023,90882.2265625
2022-07-08,15.814295768737793,91753.3046875
2022-07-11,15.12932300567627,90688.6484375
2022-07-12,15.059427261352539,90301.5
2022-07-13,15.141304016113281,90979.0
2022-07-14,15.348994255065918,90979.0
2022-07-15,15.738409996032715,95527.9609375
2022-07-18,16.076902389526367,97754.0390625
2022-07-19,16.966567993164062,96786.171875
2022-07-20,17.78034782409668,98721.9140625
2022-07-21,18.022985458374023,99205.8359375
2022-07-22,17.293081283569336,96786.171875
2022-07-25,16.998519897460938,96786.171875
2022-07-26,16.508255004882812,97270.109375
2022-07-27,17.763370513916016,96786.171875
2022-07-28,17.95707893371582,96205.4453125
2022-07-29,18.135812759399414,94753.6640625
2022-08-01,18.41339874267578,93979.375
2022-08-02,18.498271942138672,93398.65625
2022-08-03,18.864721298217773,94366.515625
2022-08-04,19.18624496459961,94366.515625
2022-08-05,18.960580825805664,95334.3828125
2022-08-08,17.766366958618164,93205.0859375
2022-08-09,17.060426712036133,92043.6484375
2022-08-10,18.06991195678711,88849.703125
2022-08-11,17.91514778137207,90301.5
2022-08-12,18.68099594116211,90301.5
2022-08-15,19.00351333618164,
2022-08-16,18.85074806213379,93592.2265625
2022-08-17,18.307554244995117,93979.375
2022-08-18,18.744903564453125,92624.375
2022-08-19,17.82228660583496,93301.8828125
2022-08-22,17.008508682250977,92140.4453125
2022-08-23,17.155284881591797,90591.859375
2022-08-24,17.196226119995117,90204.71875
2022-08-25,17.88619041442871,91075.796875
2022-08-26,16.23566246032715,92043.6484375
2022-08-29,15.777351379394531,89527.21875
2022-08-30,15.444849967956543,90204.71875
2022-08-31,15.071409225463867,92140.4453125
2022-09-01,13.916139602661133,89430.421875
2022-09-02,13.626574516296387,88752.921875
2022-09-05,,88172.203125
2022-09-06,13.444846153259277,88849.703125
2022-09-07,13.697545051574707,87494.6953125
2022-09-08,13.973213195800781,87494.6953125
2022-09-09,14.369735717773438,
2022-09-12,14.487594604492188,
2022-09-13,13.115242958068848,91753.3046875
2022-09-14,13.112245559692383,90011.140625
2022-09-15,12.91348648071289,89043.2890625
2022-09-16,13.182162284851074,88268.9921875
2022-09-19,13.365942001342773,87107.5546875
2022-09-20,13.160189628601074,85171.8359375
2022-09-21,13.245087623596191,85171.8359375
2022-09-22,12.545927047729492,83236.1171875
2022-09-23,12.500981330871582,80816.4609375
2022-09-26,12.213327407836914,79848.5859375
2022-09-27,12.398103713989258,79364.671875
2022-09-28,12.720718383789062,78590.375
2022-09-29,12.205337524414062,78493.234375
2022-09-30,12.124433517456055,80727.5625
2022-10-03,12.496987342834473,
2022-10-04,13.151198387145996,83739.0703125
2022-10-05,13.193148612976074,87236.28125
2022-10-06,13.114243507385254,87333.4296875
2022-10-07,12.061509132385254,88596.3203125
2022-10-10,11.655998229980469,
2022-10-11,11.572097778320312,87624.8671875
2022-10-12,11.486200332641602,91316.375
2022-10-13,11.945649147033691,92190.6953125
2022-10-14,11.21352767944336,92773.5546875
2022-10-17,11.873735427856445,92482.1328125
2022-10-18,11.952640533447266,93065.0078125
2022-10-19,12.036540031433105,90247.78125
2022-10-20,12.179367065429688,87624.8671875
2022-10-21,12.451040267944336,87916.296875
2022-10-24,12.583881378173828,89179.1875
2022-10-25,13.245087623596191,90830.640625
2022-10-26,12.880524635314941,91219.2421875
2022-10-27,13.160189628601074,87430.578125
2022-10-28,13.817398071289062,81018.9921875
2022-10-31,13.480802536010742,80338.9921875
2022-11-01,13.526747703552246,81504.71875
2022-11-02,13.203137397766113,82087.6015625
2022-11-03,13.404894828796387,80338.9921875
2022-11-04,14.13901424407959,82087.6015625
2022-11-07,14.283838272094727,84030.5078125
2022-11-08,14.584479331970215,85196.2421875
2022-11-09,13.759468078613281,86653.4140625
2022-11-10,15.731098175048828,86556.28125
2022-11-11,16.30740737915039,90830.640625
2022-11-14,16.275447845458984,88304.890625
2022-11-15,16.645999908447266,88984.8984375
2022-11-16,15.890908241271973,88887.7578125
2022-11-17,15.658187866210938,85196.2421875
2022-11-18,15.390509605407715,85876.2578125
2022-11-21,15.298620223999023,83836.203125
2022-11-22,16.018754959106445,82767.6171875
2022-11-23,16.49917984008789,82767.6171875
2022-11-24,,84419.0859375
2022-11-25,16.25047492980957,82670.4609375
2022-11-28,15.808008193969727,80727.5625
2022-11-29,15.620232582092285,81310.4296875
2022-11-30,16.907018661499023,82573.3203125
2022-12-01,17.118816375732422,82281.890625
2022-12-02,16.860061645507812,79561.8203125
2022-12-05,16.59431266784668,78687.515625
2022-12-06,15.971900939941406,78687.515625
2022-12-07,16.10477638244629,76647.4765625
2022-12-08,17.152788162231445,76550.3359375
2022-12-09,16.984943389892578,79173.234375
2022-12-12,17.5184383392334,78784.65625
2022-12-13,18.054933547973633,79950.3984375
2022-12-14,17.65730857849121,79464.6796875
2022-12-15,16.935985565185547,77910.359375
2022-12-16,16.555347442626953,76161.75
2022-12-19,16.2386474609375,76744.6171875
2022-12-20,16.06980323791504,76064.609375
2022-12-21,16.485414505004883,75773.1796875
2022-12-22,15.324514389038086,76938.9140625
2022-12-23,15.191638946533203,75578.8828125
2022-12-26,,74801.71875
2022-12-27,14.107664108276367,74801.71875
2022-12-28,14.022745132446289,74119.0390625
2022-12-29,14.589208602905273,73143.78125
2022-12-30,14.600197792053223,
2023-01-02,,73826.46875
2023-01-03,14.301481246948242,73728.9375
2023-01-04,14.735071182250977,78995.296875
2023-01-05,14.25152587890625,79385.3984375
2023-01-06,14.844965934753418,81043.328125
2023-01-09,15.613239288330078,83871.5625
2023-01-10,15.893974304199219,84359.1875
2023-01-11,15.98588752746582,85139.375
2023-01-12,16.495403289794922,84651.7421875
2023-01-13,16.883039474487305,83578.96875
2023-01-16,,83676.5
2023-01-17,17.68528175354004,83871.5625
2023-01-18,17.36058807373047,82993.8125
2023-01-19,16.749170303344727,83383.921875
2023-01-20,17.82215118408203,85431.9453125
2023-01-23,19.17487335205078,
2023-01-24,19.24680519104004,
2023-01-25,19.304752349853516,89137.90625
2023-01-26,19.783300399780273,89137.90625
2023-01-27,20.345766067504883,89235.421875
2023-01-30,19.143901824951172,88455.2265625
2023-01-31,19.5185489654541,86309.6796875
2023-02-01,20.923221588134766,89137.90625
2023-02-02,21.68849754333496,89137.90625
2023-02-03,21.08007049560547,89918.09375
2023-02-06,21.069080352783203,86894.828125
2023-02-07,22.152061462402344,88552.7578125
2023-02-08,22.18402671813965,92551.28125
2023-02-09,22.315906524658203,92551.28125
2023-02-10,21.244915008544922,91185.90625
2023-02-13,21.767419815063477,88357.6875
